358ED720AFD7C8CB,classic_bike,2025-01-17 22:15:00.0000000,2025-01-17 22:16:00.0000000,casual,Friday,January,1
21541548CF3FF7D1,classic_bike,2025-01-05 11:14:00.0000000,2025-01-05 11:27:00.0000000,casual,Sunday,January,13
D09E525EB019E3E8,electric_bike,2025-01-23 13:29:00.0000000,2025-01-23 13:43:00.0000000,casual,Thursday,January,14
3AD12C150A88E79E,electric_bike,2025-01-28 16:23:00.0000000,2025-01-28 16:28:00.0000000,casual,Tuesday,January,5
D36106CA93DC1B8C,electric_bike,2025-01-12 15:29:00.0000000,2025-01-12 15:37:00.0000000,casual,Sunday,January,8
27064F31728CCFE3,classic_bike,2025-01-31 00:05:00.0000000,2025-01-31 00:11:00.0000000,casual,Friday,January,6
2FA0F717FE44CBFC,electric_bike,2025-01-16 11:54:00.0000000,2025-01-16 12:16:00.0000000,member,Thursday,January,22
91CA4C9E6F9244F8,electric_bike,2025-01-08 11:29:00.0000000,2025-01-08 11:32:00.0000000,member,Wednesday,January,3
75C473A31E8826EE,electric_bike,2025-01-27 06:50:00.0000000,2025-01-27 06:58:00.0000000,member,Monday,January,8
6AA10BF0999EFE93,electric_bike,2025-01-16 06:55:00.0000000,2025-01-16 07:03:00.0000000,member,Thursday,January,8
6635BF7D26E33A91,electric_bike,2025-01-02 16:09:00.0000000,2025-01-02 16:12:00.0000000,member,Thursday,January,3
A603CF3D12237FB8,classic_bike,2025-01-28 08:17:00.0000000,2025-01-28 08:29:00.0000000,member,Tuesday,January,12
D1F20AD76F5D2A13,classic_bike,2025-01-30 08:21:00.0000000,2025-01-30 08:34:00.0000000,member,Thursday,January,13
6D4CE41139A77CD5,classic_bike,2025-01-29 07:20:00.0000000,2025-01-29 07:32:00.0000000,member,Wednesday,January,12
F8C41696DB2EECF8,electric_bike,2025-01-16 21:31:00.0000000,2025-01-16 21:42:00.0000000,member,Thursday,January,11
C544AFB54FB96B3D,electric_bike,2025-01-25 22:15:00.0000000,2025-01-25 22:19:00.0000000,member,Saturday,January,4
40493EA61BA93D5A,classic_bike,2025-01-16 12:04:00.0000000,2025-01-16 12:07:00.0000000,member,Thursday,January,3
9C0A791AE3D9C957,classic_bike,2025-01-12 17:46:00.0000000,2025-01-12 17:51:00.0000000,member,Sunday,January,5
82FC46E4A8B33FC3,classic_bike,2025-01-03 19:59:00.0000000,2025-01-03 20:21:00.0000000,member,Friday,January,22
34163BAD7D56481D,electric_bike,2025-01-06 16:54:00.0000000,2025-01-06 16:59:00.0000000,member,Monday,January,5
F9515A95F1F15C55,classic_bike,2025-01-16 18:20:00.0000000,2025-01-16 18:33:00.0000000,member,Thursday,January,13
AE908854A2691A89,classic_bike,2025-01-13 16:14:00.0000000,2025-01-13 16:18:00.0000000,member,Monday,January,4
A06D440C1A7C4DF8,electric_bike,2025-01-17 11:46:00.0000000,2025-01-17 11:53:00.0000000,member,Friday,January,7
36FFB0D7D087F41F,classic_bike,2025-01-02 13:55:00.0000000,2025-01-02 14:59:00.0000000,casual,Thursday,January,64
EA38BB3B7F34BEE4,electric_bike,2025-01-05 16:39:00.0000000,2025-01-05 16:40:00.0000000,member,Sunday,January,1
AC96123562228851,electric_bike,2025-01-02 07:15:00.0000000,2025-01-02 07:33:00.0000000,member,Thursday,January,18
D71EE11BC5A963AB,classic_bike,2025-01-25 13:11:00.0000000,2025-01-25 13:22:00.0000000,member,Saturday,January,11
5E5E512A88BE5333,classic_bike,2025-01-23 21:55:00.0000000,2025-01-23 22:49:00.0000000,member,Thursday,January,54
DDF68A146CABD59D,classic_bike,2025-01-12 00:09:00.0000000,2025-01-12 00:52:00.0000000,member,Sunday,January,43
9F63DE220166E70B,electric_bike,2025-01-24 12:49:00.0000000,2025-01-24 12:55:00.0000000,member,Friday,January,6
65C7DB3CBC7910D7,classic_bike,2025-01-27 17:19:00.0000000,2025-01-27 17:29:00.0000000,member,Monday,January,10
76C35525F4186613,electric_bike,2025-01-05 14:25:00.0000000,2025-01-05 14:33:00.0000000,member,Sunday,January,8
EB80B2F04A0F600D,electric_bike,2025-01-28 16:16:00.0000000,2025-01-28 16:20:00.0000000,member,Tuesday,January,4
8959147BA615DDD2,electric_bike,2025-01-11 16:58:00.0000000,2025-01-11 17:09:00.0000000,member,Saturday,January,11
A6CC6346E70BFBE6,classic_bike,2025-01-27 07:50:00.0000000,2025-01-27 08:00:00.0000000,member,Monday,January,10
DA637BD117561ED1,classic_bike,2025-01-30 08:02:00.0000000,2025-01-30 08:11:00.0000000,member,Thursday,January,9
56E9D9BE79879B68,classic_bike,2025-01-29 08:05:00.0000000,2025-01-29 08:15:00.0000000,member,Wednesday,January,10
B35E12DC25F94FCA,classic_bike,2025-01-06 07:35:00.0000000,2025-01-06 07:45:00.0000000,member,Monday,January,10
9D25840100EB3DEC,classic_bike,2025-01-06 16:25:00.0000000,2025-01-06 16:38:00.0000000,member,Monday,January,13
79CE85341A5DFA80,electric_bike,2025-01-28 15:09:00.0000000,2025-01-28 15:15:00.0000000,member,Tuesday,January,6
630223B69E717E0A,electric_bike,2025-01-08 08:30:00.0000000,2025-01-08 08:36:00.0000000,member,Wednesday,January,6
74B768AEE097323A,classic_bike,2025-01-15 16:08:00.0000000,2025-01-15 16:18:00.0000000,member,Wednesday,January,10
E09F190E2C23F571,classic_bike,2025-01-02 16:13:00.0000000,2025-01-02 16:26:00.0000000,member,Thursday,January,13
84CE731301AAB846,classic_bike,2025-01-06 16:00:00.0000000,2025-01-06 16:09:00.0000000,member,Monday,January,9
5BCCEED8E4AE82C3,classic_bike,2025-01-29 22:10:00.0000000,2025-01-29 22:23:00.0000000,member,Wednesday,January,13
B28001DBED8EBE53,classic_bike,2025-01-23 08:18:00.0000000,2025-01-23 08:24:00.0000000,member,Thursday,January,6
09F1B03C55669DE8,classic_bike,2025-01-11 14:39:00.0000000,2025-01-11 14:51:00.0000000,member,Saturday,January,12
D2A2934379C6D6AB,electric_bike,2025-01-15 20:06:00.0000000,2025-01-15 20:07:00.0000000,member,Wednesday,January,1
C39613331414595B,classic_bike,2025-01-27 17:56:00.0000000,2025-01-27 18:22:00.0000000,member,Monday,January,26
9935283AA21B274D,electric_bike,2025-01-28 18:40:00.0000000,2025-01-28 18:46:00.0000000,member,Tuesday,January,6
1958C9EDB234F80E,electric_bike,2025-01-02 15:13:00.0000000,2025-01-02 15:19:00.0000000,member,Thursday,January,6
0BF04E6A9CC2EBC0,classic_bike,2025-01-29 05:53:00.0000000,2025-01-29 06:04:00.0000000,member,Wednesday,January,11
D1C4DAF7B723C38F,classic_bike,2025-01-30 05:54:00.0000000,2025-01-30 06:04:00.0000000,member,Thursday,January,10
B2C9BEAE16D4E748,electric_bike,2025-01-25 17:03:00.0000000,2025-01-25 17:09:00.0000000,member,Saturday,January,6
4D0DB150D657AC9F,electric_bike,2025-01-09 10:42:00.0000000,2025-01-09 10:50:00.0000000,member,Thursday,January,8
9FE6EA86B3C7C3B3,electric_bike,2025-01-17 07:26:00.0000000,2025-01-17 07:43:00.0000000,member,Friday,January,17
ED52127A98ADECC1,classic_bike,2025-01-06 08:09:00.0000000,2025-01-06 08:15:00.0000000,member,Monday,January,6
1C5D1063D9A319D7,electric_bike,2025-01-01 15:02:00.0000000,2025-01-01 15:04:00.0000000,member,Wednesday,January,2
1CB7292AE12857B4,electric_bike,2025-01-25 08:12:00.0000000,2025-01-25 08:15:00.0000000,member,Saturday,January,3
FF13397612EDBB40,classic_bike,2025-01-03 03:43:00.0000000,2025-01-03 03:48:00.0000000,member,Friday,January,5
4B07F43841F6BCD9,electric_bike,2025-01-15 13:20:00.0000000,2025-01-15 13:26:00.0000000,member,Wednesday,January,6
40B22811EDAA8BE9,electric_bike,2025-01-15 09:20:00.0000000,2025-01-15 09:25:00.0000000,member,Wednesday,January,5
986BE92E30527404,electric_bike,2025-01-29 06:39:00.0000000,2025-01-29 06:51:00.0000000,member,Wednesday,January,12
DEC014FFA46A46B3,classic_bike,2025-01-13 10:37:00.0000000,2025-01-13 10:41:00.0000000,member,Monday,January,4
D472BA32884D84ED,classic_bike,2025-01-29 17:09:00.0000000,2025-01-29 17:12:00.0000000,member,Wednesday,January,3
4979B30E67E249F8,classic_bike,2025-01-05 14:50:00.0000000,2025-01-05 15:00:00.0000000,member,Sunday,January,10
088419774BAF14FF,classic_bike,2025-01-05 10:16:00.0000000,2025-01-05 10:26:00.0000000,member,Sunday,January,10
36C68E2E16797083,classic_bike,2025-01-02 12:35:00.0000000,2025-01-02 12:43:00.0000000,member,Thursday,January,8
5195C6C85CE8552E,classic_bike,2025-01-11 09:22:00.0000000,2025-01-11 09:32:00.0000000,member,Saturday,January,10
5D1A66E8D0ED11FC,classic_bike,2025-01-31 00:08:00.0000000,2025-01-31 00:22:00.0000000,member,Friday,January,14
5925D685277350D9,classic_bike,2025-01-03 06:28:00.0000000,2025-01-03 06:33:00.0000000,member,Friday,January,5
951C5E6EAE818BEB,electric_bike,2025-01-23 16:32:00.0000000,2025-01-23 16:37:00.0000000,member,Thursday,January,5
B798E91DC2AD7F78,electric_bike,2025-01-07 16:37:00.0000000,2025-01-07 16:51:00.0000000,member,Tuesday,January,14
583DB1DF69A4F791,electric_bike,2025-01-07 17:07:00.0000000,2025-01-07 17:14:00.0000000,member,Tuesday,January,7
9B86EA5CE29D422D,electric_bike,2025-01-13 15:41:00.0000000,2025-01-13 15:53:00.0000000,member,Monday,January,12
3B5A33B09CB785A2,classic_bike,2025-01-22 09:08:00.0000000,2025-01-22 09:18:00.0000000,member,Wednesday,January,10
44F86847EDF89259,electric_bike,2025-01-28 07:20:00.0000000,2025-01-28 07:31:00.0000000,member,Tuesday,January,11
7E47A840B402DA61,electric_bike,2025-01-14 08:13:00.0000000,2025-01-14 08:20:00.0000000,member,Tuesday,January,7
EA61FFF7DA99B177,classic_bike,2025-01-21 07:54:00.0000000,2025-01-21 08:07:00.0000000,member,Tuesday,January,13
446F80C48A7C2BCD,electric_bike,2025-01-27 08:23:00.0000000,2025-01-27 08:32:00.0000000,member,Monday,January,9
A0569A517AA25F55,electric_bike,2025-01-25 23:18:00.0000000,2025-01-25 23:29:00.0000000,member,Saturday,January,11
8027A00CB25D314B,classic_bike,2025-01-08 17:01:00.0000000,2025-01-08 17:11:00.0000000,member,Wednesday,January,10
C688CA88ECFFFA7C,electric_bike,2025-01-31 07:58:00.0000000,2025-01-31 08:04:00.0000000,member,Friday,January,6
8B774B9642EEE613,electric_bike,2025-01-02 08:05:00.0000000,2025-01-02 08:12:00.0000000,member,Thursday,January,7
417CF0BD89853EA7,electric_bike,2025-01-06 07:59:00.0000000,2025-01-06 08:06:00.0000000,member,Monday,January,7
D06F19260CBE74D4,classic_bike,2025-01-16 12:22:00.0000000,2025-01-16 12:28:00.0000000,member,Thursday,January,6
3A6E66DCC92A29E3,electric_bike,2025-01-29 17:53:00.0000000,2025-01-29 18:09:00.0000000,member,Wednesday,January,16
B099B829140F9EDC,classic_bike,2025-01-26 14:59:00.0000000,2025-01-26 15:26:00.0000000,member,Sunday,January,27
319AB97568FA314F,classic_bike,2025-01-15 17:20:00.0000000,2025-01-15 17:23:00.0000000,member,Wednesday,January,3
40F630523ACA10FB,classic_bike,2025-01-21 12:51:00.0000000,2025-01-21 12:55:00.0000000,member,Tuesday,January,4
FA43528B4636972C,electric_bike,2025-01-15 09:06:00.0000000,2025-01-15 09:20:00.0000000,member,Wednesday,January,14
CF844C17B6B6D740,electric_bike,2025-01-30 19:49:00.0000000,2025-01-30 19:55:00.0000000,member,Thursday,January,6
E51B91C20A28DF1E,classic_bike,2025-01-12 20:22:00.0000000,2025-01-12 21:10:00.0000000,member,Sunday,January,48
809CC5E2972802F1,classic_bike,2025-01-15 10:30:00.0000000,2025-01-15 10:33:00.0000000,member,Wednesday,January,3
2BD33E87CB16D990,electric_bike,2025-01-15 09:02:00.0000000,2025-01-15 09:07:00.0000000,member,Wednesday,January,5
C1DD0695D59D6EC9,electric_bike,2025-01-02 08:58:00.0000000,2025-01-02 09:01:00.0000000,member,Thursday,January,3
A4B621BEDBFAB1F8,electric_bike,2025-01-25 20:11:00.0000000,2025-01-25 20:17:00.0000000,member,Saturday,January,6
EAB8276935C1BB4F,electric_bike,2025-01-29 10:19:00.0000000,2025-01-29 10:28:00.0000000,member,Wednesday,January,9
74F53397039BF9B8,classic_bike,2025-01-04 09:44:00.0000000,2025-01-04 09:56:00.0000000,member,Saturday,January,12
055522AFE94E3865,electric_bike,2025-01-24 13:24:00.0000000,2025-01-24 13:29:00.0000000,member,Friday,January,5
EFFD7A492781ECD3,electric_bike,2025-01-09 13:26:00.0000000,2025-01-09 13:32:00.0000000,member,Thursday,January,6
A9A5D27477245CB5,electric_bike,2025-01-12 13:43:00.0000000,2025-01-12 13:48:00.0000000,member,Sunday,January,5
9695598BF1F7C430,electric_bike,2025-01-31 14:07:00.0000000,2025-01-31 14:12:00.0000000,member,Friday,January,5
CB6EE87C0E006859,electric_bike,2025-01-06 13:16:00.0000000,2025-01-06 13:22:00.0000000,member,Monday,January,6
4D9AC05D3E7DD091,classic_bike,2025-01-20 20:36:00.0000000,2025-01-20 20:45:00.0000000,member,Monday,January,9
DCCDC0091AF2EF6C,classic_bike,2025-01-17 07:18:00.0000000,2025-01-17 07:22:00.0000000,member,Friday,January,4
46BE11FA35319038,classic_bike,2025-01-21 20:59:00.0000000,2025-01-21 21:02:00.0000000,member,Tuesday,January,3
9180149C80C10C49,classic_bike,2025-01-29 13:12:00.0000000,2025-01-29 13:19:00.0000000,member,Wednesday,January,7
6C254DAD19C0C516,classic_bike,2025-01-05 09:51:00.0000000,2025-01-05 10:14:00.0000000,member,Sunday,January,23
35260E01210154E9,classic_bike,2025-01-25 08:24:00.0000000,2025-01-25 08:27:00.0000000,member,Saturday,January,3
F879A633B34746D2,classic_bike,2025-01-25 18:33:00.0000000,2025-01-25 18:37:00.0000000,member,Saturday,January,4
2CAFA7E155BF8769,classic_bike,2025-01-30 12:05:00.0000000,2025-01-30 12:08:00.0000000,member,Thursday,January,3
9FBDAF54B475A6CA,classic_bike,2025-01-02 09:04:00.0000000,2025-01-02 09:06:00.0000000,member,Thursday,January,2
1C29D22B82836BD0,classic_bike,2025-01-01 16:56:00.0000000,2025-01-01 17:19:00.0000000,member,Wednesday,January,23
9A3D9614E6AE2101,electric_bike,2025-01-08 18:19:00.0000000,2025-01-08 18:27:00.0000000,member,Wednesday,January,8
9F455D5ED387B0EF,classic_bike,2025-01-02 15:21:00.0000000,2025-01-02 15:33:00.0000000,member,Thursday,January,12
C55E99DA7C356018,electric_bike,2025-01-29 15:41:00.0000000,2025-01-29 15:44:00.0000000,member,Wednesday,January,3
D5D375BB38BA8265,classic_bike,2025-01-01 20:02:00.0000000,2025-01-01 20:07:00.0000000,member,Wednesday,January,5
F89E9D8F2375AD54,classic_bike,2025-01-25 13:11:00.0000000,2025-01-25 13:17:00.0000000,member,Saturday,January,6
B84F66D820A3A902,classic_bike,2025-01-03 16:42:00.0000000,2025-01-03 16:46:00.0000000,member,Friday,January,4
26B0ABDCC3E7E10D,classic_bike,2025-01-09 22:23:00.0000000,2025-01-09 22:37:00.0000000,member,Thursday,January,14
9AA534E0D00A385C,classic_bike,2025-01-28 09:53:00.0000000,2025-01-28 09:57:00.0000000,member,Tuesday,January,4
48E2C1EED97A6873,classic_bike,2025-01-22 09:25:00.0000000,2025-01-22 09:28:00.0000000,member,Wednesday,January,3
73CA4690F4062281,electric_bike,2025-01-29 09:17:00.0000000,2025-01-29 09:26:00.0000000,member,Wednesday,January,9
4225A1CD1D14CE32,electric_bike,2025-01-27 08:02:00.0000000,2025-01-27 08:11:00.0000000,member,Monday,January,9
36076228F75210DD,electric_bike,2025-01-28 08:01:00.0000000,2025-01-28 08:08:00.0000000,member,Tuesday,January,7
3D447B335D5A4025,electric_bike,2025-01-13 08:02:00.0000000,2025-01-13 08:10:00.0000000,member,Monday,January,8
AB41023A9DD23FEE,electric_bike,2025-01-28 13:48:00.0000000,2025-01-28 14:10:00.0000000,member,Tuesday,January,22
55CBEAF0DEF945B6,electric_bike,2025-01-29 10:52:00.0000000,2025-01-29 10:57:00.0000000,member,Wednesday,January,5
806297AD677C012B,electric_bike,2025-01-30 19:17:00.0000000,2025-01-30 19:34:00.0000000,member,Thursday,January,17
20B9374EACC11479,classic_bike,2025-01-09 07:21:00.0000000,2025-01-09 07:35:00.0000000,member,Thursday,January,14
1852BDACC30FAC58,electric_bike,2025-01-30 17:12:00.0000000,2025-01-30 17:18:00.0000000,member,Thursday,January,6
955F95459BA4CC92,classic_bike,2025-01-01 12:42:00.0000000,2025-01-01 12:44:00.0000000,member,Wednesday,January,2
AEA8AD5D5D36FB20,electric_bike,2025-01-11 07:44:00.0000000,2025-01-11 07:49:00.0000000,member,Saturday,January,5
AC487B12D02B2FD2,classic_bike,2025-01-28 07:21:00.0000000,2025-01-28 07:27:00.0000000,member,Tuesday,January,6
57266C3DDAC9FD0C,electric_bike,2025-01-02 09:16:00.0000000,2025-01-02 09:35:00.0000000,member,Thursday,January,19
DFE0E12A07E7FD86,classic_bike,2025-01-25 10:08:00.0000000,2025-01-25 10:15:00.0000000,member,Saturday,January,7
34C198873DA488DB,electric_bike,2025-01-11 22:10:00.0000000,2025-01-11 22:12:00.0000000,member,Saturday,January,2
10EAE670C0CD950A,electric_bike,2025-01-08 07:26:00.0000000,2025-01-08 07:32:00.0000000,member,Wednesday,January,6
8225636C3E02F372,electric_bike,2025-01-29 16:54:00.0000000,2025-01-29 17:33:00.0000000,member,Wednesday,January,39
0EC45575306ABDAB,classic_bike,2025-01-23 16:47:00.0000000,2025-01-23 17:13:00.0000000,member,Thursday,January,26
B181FF97D32A5E61,classic_bike,2025-01-12 14:00:00.0000000,2025-01-12 14:18:00.0000000,member,Sunday,January,18
F2325C1A8D1AFFAF,classic_bike,2025-01-12 14:36:00.0000000,2025-01-12 14:51:00.0000000,member,Sunday,January,15
6D9597B395C9966D,classic_bike,2025-01-11 12:19:00.0000000,2025-01-11 12:37:00.0000000,member,Saturday,January,18
C5790DCEC8715A93,classic_bike,2025-01-31 19:22:00.0000000,2025-01-31 19:40:00.0000000,member,Friday,January,18
1E43EF2C6FD41D39,electric_bike,2025-01-29 16:47:00.0000000,2025-01-29 16:56:00.0000000,member,Wednesday,January,9
0953F0ACC77A1822,electric_bike,2025-01-01 13:08:00.0000000,2025-01-01 13:19:00.0000000,member,Wednesday,January,11
A2B299B1FD38834C,classic_bike,2025-01-14 06:52:00.0000000,2025-01-14 07:00:00.0000000,member,Tuesday,January,8
58D747DD737C92A4,electric_bike,2025-01-24 13:51:00.0000000,2025-01-24 13:54:00.0000000,member,Friday,January,3
9ECB172931CE49B0,classic_bike,2025-01-05 13:55:00.0000000,2025-01-05 14:01:00.0000000,member,Sunday,January,6
F97969119CBA77A3,classic_bike,2025-01-17 23:23:00.0000000,2025-01-17 23:42:00.0000000,member,Friday,January,19
7104D52D85057E31,electric_bike,2025-01-12 16:03:00.0000000,2025-01-12 16:12:00.0000000,member,Sunday,January,9
8FC7B664F21E840E,electric_bike,2025-01-03 09:38:00.0000000,2025-01-03 09:45:00.0000000,member,Friday,January,7
FADB47A29C62D877,electric_bike,2025-01-18 09:34:00.0000000,2025-01-18 09:41:00.0000000,member,Saturday,January,7
ECD12ACEE13C3C6C,classic_bike,2025-01-02 08:35:00.0000000,2025-01-02 08:45:00.0000000,member,Thursday,January,10
155A1E5065503C60,electric_bike,2025-01-27 11:34:00.0000000,2025-01-27 11:37:00.0000000,member,Monday,January,3
28A3B370D7696D39,classic_bike,2025-01-09 08:44:00.0000000,2025-01-09 08:49:00.0000000,member,Thursday,January,5
3721CF7FD11B0764,classic_bike,2025-01-08 10:52:00.0000000,2025-01-08 10:55:00.0000000,member,Wednesday,January,3
73F1810F1A121512,classic_bike,2025-01-14 12:37:00.0000000,2025-01-14 12:40:00.0000000,member,Tuesday,January,3
098D4EBD2FE7C286,electric_bike,2025-01-22 14:13:00.0000000,2025-01-22 14:21:00.0000000,member,Wednesday,January,8
93187084BE6A4CE6,classic_bike,2025-01-27 19:31:00.0000000,2025-01-27 19:41:00.0000000,member,Monday,January,10
0417EA4C381D6804,classic_bike,2025-01-09 16:26:00.0000000,2025-01-09 16:37:00.0000000,member,Thursday,January,11
56A98BB6E56C22B4,classic_bike,2025-01-16 10:55:00.0000000,2025-01-16 11:00:00.0000000,member,Thursday,January,5
FD8AFA35C95CF28F,classic_bike,2025-01-27 18:57:00.0000000,2025-01-27 19:01:00.0000000,member,Monday,January,4
CB3093F7069567D6,classic_bike,2025-01-31 07:30:00.0000000,2025-01-31 07:44:00.0000000,member,Friday,January,14
AEA0A6F318A3F101,classic_bike,2025-01-13 07:30:00.0000000,2025-01-13 07:44:00.0000000,member,Monday,January,14
5E46529D752C5497,classic_bike,2025-01-29 07:35:00.0000000,2025-01-29 07:47:00.0000000,member,Wednesday,January,12
C8492F9F62090D62,classic_bike,2025-01-28 17:25:00.0000000,2025-01-28 17:40:00.0000000,member,Tuesday,January,15
75BAA78604B24366,classic_bike,2025-01-25 14:41:00.0000000,2025-01-25 14:54:00.0000000,member,Saturday,January,13
C9CF21966E076CDC,electric_bike,2025-01-25 14:36:00.0000000,2025-01-25 14:45:00.0000000,member,Saturday,January,9
DA6D20760DA67772,classic_bike,2025-01-21 07:38:00.0000000,2025-01-21 07:47:00.0000000,member,Tuesday,January,9
A87ECB0F4D60793D,classic_bike,2025-01-22 20:56:00.0000000,2025-01-22 21:26:00.0000000,member,Wednesday,January,30
2AB2E36E089B505A,electric_bike,2025-01-08 19:11:00.0000000,2025-01-08 19:16:00.0000000,member,Wednesday,January,5
54FB40D97D157530,electric_bike,2025-01-12 15:21:00.0000000,2025-01-12 15:23:00.0000000,member,Sunday,January,2
93A75FBF7D8B7DD2,electric_bike,2025-01-02 20:51:00.0000000,2025-01-02 21:02:00.0000000,member,Thursday,January,11
3669677151A4E5AC,electric_bike,2025-01-05 06:48:00.0000000,2025-01-05 06:55:00.0000000,member,Sunday,January,7
D2EFD83AA0A5235D,classic_bike,2025-01-17 17:03:00.0000000,2025-01-17 17:11:00.0000000,member,Friday,January,8
74980A948E995DFD,electric_bike,2025-01-31 18:49:00.0000000,2025-01-31 18:58:00.0000000,member,Friday,January,9
A4BD793C5E95D546,classic_bike,2025-01-09 06:35:00.0000000,2025-01-09 06:48:00.0000000,member,Thursday,January,13
0CE89BCAB98D9C39,electric_bike,2025-01-16 17:23:00.0000000,2025-01-16 17:33:00.0000000,member,Thursday,January,10
17D04116C3730E9A,classic_bike,2025-01-23 17:27:00.0000000,2025-01-23 17:34:00.0000000,member,Thursday,January,7
A778E48DC4317240,electric_bike,2025-01-28 11:32:00.0000000,2025-01-28 11:36:00.0000000,member,Tuesday,January,4
1CC94A729F5549D9,electric_bike,2025-01-02 13:40:00.0000000,2025-01-02 13:45:00.0000000,member,Thursday,January,5
1459089481D8004C,classic_bike,2025-01-17 13:12:00.0000000,2025-01-17 13:14:00.0000000,member,Friday,January,2
0C98F126A7090F1F,electric_bike,2025-01-13 18:13:00.0000000,2025-01-13 18:20:00.0000000,member,Monday,January,7
B7245280A6B70C86,classic_bike,2025-01-16 07:11:00.0000000,2025-01-16 07:32:00.0000000,member,Thursday,January,21
9C9C585C416A2DCA,classic_bike,2025-01-31 23:20:00.0000000,2025-01-31 23:34:00.0000000,member,Friday,January,14
032C3D73B1A2197E,classic_bike,2025-01-31 17:12:00.0000000,2025-01-31 17:48:00.0000000,member,Friday,January,36
